,Ligand,Ar_X,Solvent,Base,Boronate,Yield,Product,rxn_SMILES
38,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.5799999237060547,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
39,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,5.829999923706055,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
40,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,1.8799999952316284,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
41,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,3.690000057220459,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
42,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,53.34000015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
43,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,5.800000190734863,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
44,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,60.66999816894531,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
45,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,14.390000343322754,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
46,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.2699999809265137,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
47,Cc1ccccc1,ClC1=CC=C2N=CC=CC2=C1,CC#N,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,10.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
48,CC(C)(C)P(C(C)(C)C)C(C)(C)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,5.599999904632568,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
49,c1ccc(cc1)P(c2ccccc2)c3ccccc3,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,4.820000171661377,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
50,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.490000009536743,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
51,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,6.460000038146973,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
52,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.059999942779541,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
53,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,3.2200000286102295,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
54,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,78.41999816894531,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
55,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,8.9399995803833,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
56,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.22000122070312,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
57,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,14.220000267028809,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
58,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.3499999046325684,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
59,Cc1ccccc1,ClC1=CC=C2N=CC=CC2=C1,CC#N,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,18.15999984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
60,CC(C)(C)P(C(C)(C)C)C(C)(C)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,7.079999923706055,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
61,c1ccc(cc1)P(c2ccccc2)c3ccccc3,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,5.449999809265137,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
62,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,1.9900000095367432,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
63,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,6.079999923706055,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
64,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.450000047683716,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
65,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,3.569999933242798,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
66,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,85.7699966430664,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
67,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,9.779999732971191,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
68,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.83000183105469,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
69,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,15.40999984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
70,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.430000066757202,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
71,Cc1ccccc1,ClC1=CC=C2N=CC=CC2=C1,CC#N,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,17.18000030517578,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
72,CC(C)(C)P(C(C)(C)C)C(C)(C)C,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,7.820000171661377,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
73,c1ccc(cc1)P(c2ccccc2)c3ccccc3,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,6.139999866485596,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
74,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,2.130000114440918,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
75,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,ClC1=CC=C2N=CC=CC2=C1,CC#N,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,5.050000190734863,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,ClC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CC#N>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
